,prcod,prccd,prchd,prcld,cshtrd,tic,ajexdi,datadate
2019-04-05,301.80750341997265,304.0,304.97,301.79,2226848.3158751875,AVGO,1.0,20190405
2019-04-08,304.0,304.48,305.35,301.4739,7700125.624254255,AVGO,1.0,20190408
2019-04-09,304.48,303.6761724659607,304.5,300.24,1612075.8731162488,AVGO,1.0,20190409
2019-04-10,303.6767776096823,307.9867904903418,307.99,302.61,2669928.39189575,AVGO,1.0,20190410
2019-04-11,307.98689450222884,310.88868954758186,310.88868954758186,306.2,2231376.9207775733,AVGO,1.0,20190411
2019-04-12,310.89291731669266,318.0528283664459,318.0528283664459,310.57,3632192.0783983013,AVGO,1.0,20190412
2019-04-15,318.0531357615894,316.3221590909091,318.7932,313.11,2460466.212748344,AVGO,1.0,20190415
2019-04-16,316.328125,319.62242314647375,320.72,316.09,3329004.325271248,AVGO,1.0,20190416
2019-04-17,319.6251717902351,320.30010430247717,321.57,304.48,17058601.889184535,AVGO,1.0,20190417
2019-04-18,320.2983963494133,318.72951371571077,323.54,318.02,4755483.633112797,AVGO,1.0,20190418
2019-04-19,318.7560349127182,318.1804733727811,318.7560349127182,318.1804733727811,18760.19902905459,AVGO,1.0,20190419
2019-04-22,318.17899408284023,315.1794495412844,318.62,314.17,1717493.8696867707,AVGO,1.0,20190422
2019-04-23,315.1796330275229,318.0914285714286,319.0,313.0,4675528.858715597,AVGO,1.0,20190423
2019-04-24,317.6594285714286,314.1100463678516,318.07428571428574,312.0,4295932.936166924,AVGO,1.0,20190424
2019-04-25,314.09735703245747,311.24501510574015,315.64,306.52,3931656.700086852,AVGO,1.0,20190425
2019-04-26,311.24972809667673,310.5493055555556,311.82,305.11,57043372.64430177,AVGO,1.0,20190426
2019-04-29,310.5534027777778,313.1130144167759,315.16,309.42,1833357.9662334356,AVGO,1.0,20190429
2019-04-30,312.3389252948886,320.8429569093611,323.81,309.75,2855187.3747563297,AVGO,1.0,20190430
2019-05-01,321.0097176820208,319.151475826972,323.2,317.1,2110790.5318897953,AVGO,1.0,20190501
2019-05-02,319.1531297709924,315.7092957746479,322.19,313.51,2598160.8620578432,AVGO,1.0,20190502
2019-05-03,315.6723098591549,304.38024691358027,318.62,304.36,8856207.078334203,AVGO,1.0,20190503
2019-05-06,304.4004938271605,310.63442136498514,321.82,304.0,1831198.2198226952,AVGO,1.0,20190506
2019-05-07,310.63768545994066,306.02216666666664,311.26,303.69,5177603.3363501495,AVGO,1.0,20190507
2019-05-08,306.02,300.5426086956522,307.7099,300.0,2004476.95,AVGO,1.0,20190508
2019-05-09,300.80739130434785,305.8206686930091,306.0,296.84,2467034.5,AVGO,1.0,20190509
2019-05-10,305.9911094224924,299.758,306.0,296.45,2952821.216666666,AVGO,1.0,20190510
2019-05-13,299.93927777777776,295.4623426061493,300.66,288.0,3890558.0527330413,AVGO,1.0,20190513
2019-05-14,295.4685212298682,302.295080763583,305.0,295.0,9613329.042641409,AVGO,1.0,20190514
2019-05-15,302.3090895741556,303.148,308.99,298.0,2706566.5879588844,AVGO,1.0,20190515
2019-05-16,303.16,295.0,306.0,281.93,3684905.843902439,AVGO,1.0,20190516
2019-05-17,294.9992682926829,287.28,295.01,287.28,4432960.756097561,AVGO,1.0,20190517
2019-05-20,287.14,273.62975609756097,288.15,268.64,6655180.012195122,AVGO,1.0,20190520
2019-05-21,273.60451219512197,274.6523287671233,279.99,273.60451219512197,3858126.67501949,AVGO,1.0,20190521
2019-05-22,274.6507762557078,266.1933333333333,281.0,266.18555555555554,3432741.812785389,AVGO,1.0,20190522
2019-05-23,266.1314814814815,261.32377049180326,291.74,258.12,4922506.631147541,AVGO,1.0,20190523
2019-05-24,261.3162841530054,255.88162699234113,265.7499,254.9,3255703.0364161106,AVGO,1.0,20190524
2019-05-27,255.92416890912855,255.93802631578947,256.0,255.88166839163733,13020.516646874894,AVGO,1.0,20190527
2019-05-28,255.9428947368421,252.3548148148148,258.22,250.09,6582257.623196881,AVGO,1.0,20190528
2019-05-29,252.3585185185185,254.2297493036212,256.37,251.52,2921006.0379964923,AVGO,1.0,20190529
2019-05-30,254.44061281337048,252.03864297253634,257.37,252.03864297253634,1942614.161058136,AVGO,1.0,20190530
2019-05-31,252.03502423263328,250.7141379310345,255.77,250.5,3944003.61422762,AVGO,1.0,20190531
2019-06-03,250.74827586206897,255.7514285714286,258.37,250.5,3053028.0499870367,AVGO,1.0,20190603
2019-06-04,256.3678195488722,267.5377358490566,268.95,254.0,3829566.518002553,AVGO,1.0,20190604
2019-06-05,267.5368782161235,268.6399474375821,272.0,262.2,2533539.8192051174,AVGO,1.0,20190605
2019-06-06,268.64651773981603,274.013390625,275.0,265.28,4181018.978053137,AVGO,1.0,20190606
2019-06-07,274.01709375,279.650948372615,279.650948372615,272.06,3480613.108338594,AVGO,1.0,20190607
2019-06-10,277.8956228956229,283.4327485380117,288.81,275.64,2869480.2653730283,AVGO,1.0,20190610
2019-06-11,284.266081871345,280.4006201550388,297.0,279.3936,4345466.407792737,AVGO,1.0,20190611
2019-06-12,280.3953488372093,282.8923076923077,283.34,277.41,2868167.7325581396,AVGO,1.0,20190612
2019-06-13,282.89089743589744,257.57933333333335,285.0,257.0,4088578.833333333,AVGO,1.0,20190613
2019-06-14,257.53000000000003,268.0,268.09,253.0,10680492.25,AVGO,1.0,20190614
2019-06-17,267.94755555555554,267.71294117647057,268.7,261.3,3768359.654223226,AVGO,1.0,20190617
2019-06-18,267.69521870286576,280.81543116490167,283.09,264.0,5714200.270007735,AVGO,1.0,20190618
2019-06-19,279.1830559757943,279.3434210526316,282.4345,273.71,2944112.7819093876,AVGO,1.0,20190619
2019-06-20,279.38157894736844,277.7098642533937,285.46,274.87,5905147.6645233,AVGO,1.0,20190620
2019-06-21,277.7967571644042,273.2849740932643,281.06,273.08,5159897.315433068,AVGO,1.0,20190621
2019-06-24,273.51093264248703,279.06005540166205,279.98,273.25,2673734.414780475,AVGO,1.0,20190624
2019-06-25,279.058351800554,277.95959595959596,282.88,276.0,2792722.260233918,AVGO,1.0,20190625
2019-06-26,277.9857575757576,289.0342105263158,289.65,277.0,5612534.555555556,AVGO,1.0,20190626
2019-06-27,288.9092105263158,285.75325991189425,289.0171052631579,278.36,2512322.0910425843,AVGO,1.0,20190627
2019-06-28,285.75418502202643,301.4636363636364,302.22727272727275,283.2805,5869937.999866506,AVGO,1.0,20190628
2019-07-01,301.8863636363636,298.2115294117647,307.0,287.86,6382098.514973261,AVGO,1.0,20190701
2019-07-02,298.2289411764706,285.58103448275864,301.0,274.88,2120216.221703854,AVGO,1.0,20190702
2019-07-03,285.65438871473356,285.0,288.8662,281.5,4994677.194391815,AVGO,1.0,20190703
2019-07-04,285.0,285.0,285.0,285.0,15675.49450549451,AVGO,1.0,20190704
2019-07-05,285.0,281.9772972972973,287.6132,281.97,2631430.9835164836,AVGO,1.0,20190705
2019-07-08,281.96216216216214,273.99075,282.0,273.5,3782986.875,AVGO,1.0,20190708
2019-07-09,273.9905,275.6,276.0,272.36,3166496.170454545,AVGO,1.0,20190709
2019-07-10,275.6,274.9981586826347,279.0,273.11,4205217.014425695,AVGO,1.0,20190710
2019-07-11,274.9981736526946,276.3340819022457,277.4655,272.95,2767777.717530593,AVGO,1.0,20190711
2019-07-12,276.3325759577279,285.4846153846154,285.99,276.06,2451540.2995122448,AVGO,1.0,20190712
2019-07-15,285.484727681078,287.0497382198953,295.74,285.1,3155168.993757551,AVGO,1.0,20190715
2019-07-16,287.0439790575916,285.95833075734157,289.1599,279.0,1711663.9664136532,AVGO,1.0,20190716
2019-07-17,285.96287480680064,284.0564864864865,288.0,283.05,1615855.3728156285,AVGO,1.0,20190717
2019-07-18,284.05459459459456,290.5,291.25,275.924,2565227.7573141702,AVGO,1.0,20190718
2019-07-19,290.5,291.81740011254925,293.16,288.79,2714793.813361176,AVGO,1.0,20190719
2019-07-22,291.8179459763646,297.8480421686747,299.99,289.02,4493405.409474985,AVGO,1.0,20190722
2019-07-23,297.8509036144578,301.89096774193547,303.5,297.8509036144578,2281870.0292945975,AVGO,1.0,20190723
2019-07-24,301.9125806451613,303.606050955414,304.9,300.0,2177734.962810767,AVGO,1.0,20190724
2019-07-25,303.60791401273883,300.07323572474377,304.0,298.555,2334587.731304383,AVGO,1.0,20190725
2019-07-26,300.072635431918,292.37787610619466,303.015,285.15,3367470.7759105475,AVGO,1.0,20190726
2019-07-29,292.50929203539823,300.2770620689655,302.99,292.50929203539823,1932213.5885505038,AVGO,1.0,20190729
2019-07-30,300.27539310344827,301.53056537102475,302.4968,296.97,1255034.301220909,AVGO,1.0,20190730
2019-07-31,301.5315371024735,289.9925925925926,302.99,285.0,2826269.2331937356,AVGO,1.0,20190731
2019-08-01,289.9931216931217,283.97444444444443,297.84,282.07,2704818.482098765,AVGO,1.0,20190801
2019-08-02,283.97055555555556,275.49703703703705,289.3642,272.5,2758134.8018518523,AVGO,1.0,20190802
2019-08-05,275.48574074074077,271.1666666666667,275.48574074074077,260.0,3507597.0370370373,AVGO,1.0,20190805
2019-08-06,269.5,268.5798823529412,273.5,264.56,3017039.11372549,AVGO,1.0,20190806
2019-08-07,268.59191176470586,268.9517156862745,272.76,260.51,2890168.299673203,AVGO,1.0,20190807
2019-08-08,268.9611111111111,270.0073899371069,296.15,262.5,3888091.121192502,AVGO,1.0,20190808
2019-08-09,270.01462264150945,274.79655172413794,280.55,269.0,4322390.632075472,AVGO,1.0,20190809
2019-08-12,274.7844827586207,274.14697916666665,278.21,272.3755,2576773.5,AVGO,1.0,20190812
2019-08-13,274.14265625,283.0,285.99,272.02,2816282.0,AVGO,1.0,20190813
2019-08-14,283.0,270.12604501607717,284.7,270.01,2861616.696141479,AVGO,1.0,20190814
2019-08-15,270.211768488746,271.9974090909091,274.92,264.84,2714825.6811312484,AVGO,1.0,20190815
2019-08-16,271.9973636363636,277.28810620428067,277.28810620428067,268.64,65512134.270335846,AVGO,1.0,20190816
2019-08-19,277.28905445678674,279.0,285.71,275.51,2329476.9112149533,AVGO,1.0,20190819
2019-08-20,279.0,281.83582432432434,284.99,273.7663,2995523.9600953897,AVGO,1.0,20190820
2019-08-21,281.8381621621622,289.67489481065917,289.67489481065917,280.37,2515410.3632690194,AVGO,1.0,20190821
2019-08-22,288.84726507713884,288.0910734463277,290.0,284.37,1577594.1206369204,AVGO,1.0,20190822
2019-08-23,288.0853813559322,275.30645161290323,289.4,270.1001,2976781.739110625,AVGO,1.0,20190823
2019-08-26,275.3225806451613,277.06137339055795,278.84,274.71,1830549.9469057177,AVGO,1.0,20190826
2019-08-27,277.0624034334764,276.1919708994709,280.24,271.44,1571337.245021232,AVGO,1.0,20190827
2019-08-28,276.19227513227514,276.96420382165604,276.99,270.38,3156662.6807872476,AVGO,1.0,20190828
2019-08-29,276.98738853503187,285.90701468189235,285.90701468189235,276.98738853503187,1782008.2271121452,AVGO,1.0,20190829
2019-08-30,285.91190864600327,282.45661206717807,287.0503,279.89,2463192.322762328,AVGO,1.0,20190830
2019-09-02,282.4567447646693,280.0051020408163,282.64,280.0,22424.879693531977,AVGO,1.0,20190902
2019-09-03,280.1574149659864,275.37,282.5,270.93,2764619.855782313,AVGO,1.0,20190903
2019-09-04,275.348,284.78043165467625,287.0,275.348,2471034.582014389,AVGO,1.0,20190904
2019-09-05,284.5441726618705,291.7,293.685,284.5441726618705,2780055.3062471272,AVGO,1.0,20190905
2019-09-06,291.7,291.9444444444444,293.92,284.0,1897055.7117384844,AVGO,1.0,20190906
2019-09-09,291.9518518518518,292.63254054054056,297.22,290.36,3754253.551351351,AVGO,1.0,20190909
2019-09-10,292.631945945946,293.6913043478261,296.6,288.8156,2721875.51386604,AVGO,1.0,20190910
2019-09-11,293.6898097826087,301.2504376012966,302.99,293.5,2089517.1365654287,AVGO,1.0,20190911
2019-09-12,301.3358670988655,295.6659701492537,308.0,293.0,3427134.425082852,AVGO,1.0,20190912
2019-09-13,295.6667164179105,289.6900869817338,299.0,283.89,6822855.088849028,AVGO,1.0,20190913
2019-09-16,286.031110466802,288.65124818577647,290.27,285.0515,3778214.0600472745,AVGO,1.0,20190916
2019-09-17,288.6510740203193,288.15,290.0,283.705,2737593.797907876,AVGO,1.0,20190917
2019-09-18,287.6605047748977,287.74895348837214,290.78,283.88,2208335.251911545,AVGO,1.0,20190918
2019-09-19,287.8219040697674,289.7194,292.0,287.15,2280728.174418605,AVGO,1.0,20190919
2019-09-20,289.71733333333333,283.6859588660367,289.82,281.6701,4157650.9180100057,AVGO,1.0,20190920
2019-09-23,283.6858671484158,287.1727272727273,287.84,282.0207,2641612.9066653196,AVGO,1.0,20190923
2019-09-24,287.1732323232323,273.52057142857143,288.9,271.1,2179752.3324675327,AVGO,1.0,20190924
2019-09-25,273.5194285714286,277.6505063291139,277.67974683544304,270.0,6156090.393490055,AVGO,1.0,20190925
2019-09-26,277.6833860759494,274.99,278.7,272.06,3438179.814636551,AVGO,1.0,20190926
2019-09-27,274.8968413173653,275.4593023255814,281.3499,272.68,3219875.8324049576,AVGO,1.0,20190927
2019-09-30,275.70645348837206,276.3664985590778,277.99,272.5,3096978.496850078,AVGO,1.0,20190930
2019-10-01,276.36671469740634,272.6254172560113,279.72,272.6254172560113,2500098.070680597,AVGO,1.0,20191001
2019-10-02,272.62562942008486,270.314745508982,273.98,268.32,2524576.1719206567,AVGO,1.0,20191002
2019-10-03,270.4220359281437,274.41217585693,274.5,267.0801,3308005.1537833423,AVGO,1.0,20191003
2019-10-04,274.4127272727273,279.0011682650392,282.0,274.4127272727273,2941072.4483236903,AVGO,1.0,20191004
2019-10-07,279.00058413251963,275.0,282.0289,275.0,2188457.960767219,AVGO,1.0,20191007
2019-10-08,274.99909836065575,271.98684684684684,275.28,268.91,3389032.3453453453,AVGO,1.0,20191008
2019-10-09,272.0321021021021,272.9911627906977,275.0,269.55,2547979.026747678,AVGO,1.0,20191009
2019-10-10,272.9906976744186,278.2512790697674,278.78,270.5,2746802.3255813955,AVGO,1.0,20191010
2019-10-11,276.37709302325584,279.23516008076143,284.095,276.37709302325584,3110613.3317458453,AVGO,1.0,20191011
2019-10-14,279.5305018748197,281.82280474649406,282.69,278.8175,3202041.4114888427,AVGO,1.0,20191014
2019-10-15,282.0157281553398,290.0,290.62,281.61,2863309.53277512,AVGO,1.0,20191015
2019-10-16,290.0,288.89457386363637,291.95338068181815,286.15,5065726.82319079,AVGO,1.0,20191016
2019-10-17,291.7865625,288.65,292.78,286.0,2147076.312714041,AVGO,1.0,20191017
2019-10-18,288.65,288.2,290.0,283.97,1752522.8904109588,AVGO,1.0,20191018
2019-10-21,288.2,290.23,292.0,287.06,2348780.228571429,AVGO,1.0,20191021
2019-10-22,290.22335714285714,281.5022222222222,291.0,280.0,1443105.1914285715,AVGO,1.0,20191022
2019-10-23,,,,,0.0,AVGO,1.0,20191023
2018-10-23,47.4,46.98,47.4,46.98,35700.0,CDNS,1.0,20181023
2018-10-24,47.4,45.99503311258278,47.4,45.08,9066311.870860923,CDNS,1.0,20181024
2018-10-25,46.07762913907285,45.69216617210682,46.98,45.37,12124383.00856572,CDNS,1.0,20181025
2018-10-26,45.69094955489614,46.44802620802621,46.7772,45.01,4659079.468921704,CDNS,1.0,20181026
2018-10-29,46.44828828828828,42.84862686567164,46.53,42.43,5313907.918815832,CDNS,1.0,20181029
2018-10-30,42.846179104477606,44.661853658536586,45.0,42.55,9716948.774390783,CDNS,1.0,20181030
2018-10-31,44.66153658536585,44.57,45.35,44.4,3344665.6998243504,CDNS,1.0,20181031
2018-11-01,44.57,45.41652173913044,45.41652173913044,43.98,3203257.2586206896,CDNS,1.0,20181101
2018-11-02,45.41717391304348,45.30984591277096,45.84,44.74,8167572.604853603,CDNS,1.0,20181102
2018-11-05,45.30988769913816,44.95,45.73,44.49,13001025.390559241,CDNS,1.0,20181105
2018-11-06,44.95,45.19263157894737,45.19263157894737,44.29,18985880.522419795,CDNS,1.0,20181106
2018-11-07,45.19336842105263,46.11708553326294,46.22,45.09,62200155.43131993,CDNS,1.0,20181107
2018-11-08,46.08484688489968,46.46,46.74,45.935,67037731.80616661,CDNS,1.0,20181108
2018-11-09,46.46,46.25077199281867,46.46,45.85,10101250.93848132,CDNS,1.0,20181109
2018-11-12,46.250769428058476,45.15020320855615,46.37,44.69,2958891.8138428433,CDNS,1.0,20181112
2018-11-13,45.15066310160428,44.621846473029045,45.83,44.47,2196553.3474673303,CDNS,1.0,20181113
2018-11-14,44.621877593361,44.1189252814739,45.59,44.1189252814739,13063104.533716172,CDNS,1.0,20181114
2018-11-15,44.118577277379735,45.440283687943264,45.6,44.0035,3782025.1111731846,CDNS,1.0,20181115
2018-11-16,45.44,45.742636462882096,46.04,45.12,181081596.9375,CDNS,1.0,20181116
2018-11-19,45.74262008733625,42.541443569553806,45.81,42.49,4201540.610775863,CDNS,1.0,20181119
2018-11-20,42.54889763779528,42.87705685618729,43.41,41.8421,5138577.269793443,CDNS,1.0,20181120
2018-11-21,42.83020066889632,42.99294289287203,43.979,42.57,2230737.3488163697,CDNS,1.0,20181121
2018-11-22,42.99274280950396,42.704822842851186,42.99274280950396,42.704822842851186,496893.98160315386,CDNS,1.0,20181122
2018-11-23,42.704622759483115,43.30187753036437,43.30187753036437,42.17,7486166.843381089,CDNS,1.0,20181123
2018-11-26,43.302064777327935,43.40225615763547,43.88,42.6,4332183.239673706,CDNS,1.0,20181126
2018-11-27,43.40208866995074,43.16218522372528,43.67,42.85,3423597.82241734,CDNS,1.0,20181127
2018-11-28,43.16229968782518,44.6348429035753,44.8,43.1,58584470.47615951,CDNS,1.0,20181128
2018-11-29,44.63461538461539,44.660011723329426,44.660011723329426,43.84,10755760.158625122,CDNS,1.0,20181129
2018-11-30,44.660867526377494,45.708869918699186,45.708869918699186,44.0,58538886.009628385,CDNS,1.0,20181130
2018-12-03,45.7090569105691,46.1558488228005,46.38,45.04,2318475.8257895857,CDNS,1.0,20181203
2018-12-04,46.149442379182155,44.28850299401198,46.32,44.28850299401198,7704025.170582805,CDNS,1.0,20181204
2018-12-05,44.28787852865697,43.38927288280582,44.28787852865697,43.38927288280582,4848118.043478262,CDNS,1.0,20181205
2018-12-06,43.38864841745082,43.685615894039735,44.25,43.2246,2958208.1074707266,CDNS,1.0,20181206
2018-12-07,43.685046357615896,42.982519726459756,44.73,42.29,3351998.9144517337,CDNS,1.0,20181207
2018-12-10,42.98203051025776,43.88781211372064,43.88781211372064,42.44,6944815.590285536,CDNS,1.0,20181210
2018-12-11,43.87383189122374,44.31510440835267,44.7,43.57,7250204.747992565,CDNS,1.0,20181211
2018-12-12,44.31603248259861,44.39740740740741,45.05,43.83,2843213.2904636925,CDNS,1.0,20181212
2018-12-13,44.397418630751964,43.78145853193518,44.7,43.76776930409914,4745572.2006550515,CDNS,1.0,20181213
2018-12-14,43.76729265967588,43.02736623376624,44.01,42.49,3398443.8257807386,CDNS,1.0,20181214
2018-12-17,43.02751688311688,42.61116301239276,43.2,42.07,13376863.86422804,CDNS,1.0,20181217
2018-12-18,42.54989513822688,43.37227665706052,43.37227665706052,42.42,4762855.312284019,CDNS,1.0,20181218
2018-12-19,43.37276657060519,42.10039682539682,43.59,41.44,8101671.000755858,CDNS,1.0,20181219
2018-12-20,42.107089947089946,41.66255813953489,42.42,41.01,2620905.8143841503,CDNS,1.0,20181220
2018-12-21,41.66272093023256,40.588845851871234,42.62,40.57,50174768.429525174,CDNS,1.0,20181221
2018-12-24,40.58881182936404,40.31325223033252,41.42,40.3,1682981.81353865,CDNS,1.0,20181224
2018-12-25,40.31326845093268,40.3366098945661,40.3366098945661,40.31326845093268,34658.97810218979,CDNS,1.0,20181225
2018-12-26,40.33662611516626,42.281274298056154,42.69,40.31,3311733.5759034995,CDNS,1.0,20181226
2018-12-27,42.280658747300215,43.54253897550111,43.54253897550111,41.74,2924247.0453969645,CDNS,1.0,20181227
2018-12-28,43.54293986636971,43.64732080536913,43.95,42.62,2017728.2505567928,CDNS,1.0,20181228
2018-12-31,43.63809395973154,43.150617231033,43.87,43.15,1667118.448135448,CDNS,1.0,20181231
2019-01-01,43.15015002143163,42.47783540505787,43.15015002143163,42.47783540505787,182517.99399914272,CDNS,1.0,20190101
2019-01-02,42.47736819545649,42.71975806451613,43.48,42.39,2284253.8578654095,CDNS,1.0,20190102
2019-01-03,42.719032258064516,42.1365726681128,42.97,41.425,80084898.84285717,CDNS,1.0,20190103
2019-01-04,42.13741865509762,43.15009164121077,43.49,41.78,99586185.08292142,CDNS,1.0,20190104
2019-01-07,43.15006109414052,43.42,43.73,42.8,20679493.711031202,CDNS,1.0,20190107
2019-01-08,43.42,43.7354291623578,44.27,43.28,22285327.892153215,CDNS,1.0,20190108
2019-01-09,43.73552223371251,43.66299659477866,44.17,43.41,11495216.73543089,CDNS,1.0,20190109
2019-01-10,43.66271282633371,44.106785714285714,44.36,43.29,10868761.18943259,CDNS,1.0,20190110
2019-01-11,44.10642857142857,44.45,44.58,43.76,14893044.400496114,CDNS,1.0,20190111
